record_type,sigma,player,position,consensus_rank,positional_rank,tier,pick,value,note
player_available,5.0,Justin Herbert,QB,65,8,T3,54,0.9897,
player_available,5.0,Justin Herbert,QB,65,8,T3,67,0.4657,
player_available,5.0,Justin Herbert,QB,65,8,T3,78,0.0347,
player_available,5.0,Justin Herbert,QB,65,8,T3,91,0.0,
player_available,5.0,Justin Herbert,QB,65,8,T3,102,0.0,
player_available,5.0,Justin Herbert,QB,65,8,T3,115,0.0,
player_available,5.0,Justin Herbert,QB,65,8,T3,126,0.0,
player_available,5.0,Justin Herbert,QB,65,8,T3,139,0.0,
player_available,5.0,Justin Herbert,QB,65,8,T3,150,0.0,
player_available,5.0,Justin Herbert,QB,65,8,T3,163,0.0,
player_available,5.0,Justin Herbert,QB,65,8,T3,174,0.0,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,6,1.0,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,19,1.0,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,30,1.0,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,43,1.0,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,54,0.988,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,67,0.4093,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,78,0.005,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,91,0.0,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,102,0.0,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,115,0.0,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,126,0.0,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,139,0.0,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,150,0.0,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,163,0.0,
player_available,5.0,Bhayshul Tuten,RB,66,24,T4,174,0.0,
player_available,5.0,Tucker Kraft,TE,67,5,T2,6,1.0,
player_available,5.0,Tucker Kraft,TE,67,5,T2,19,1.0,
player_available,5.0,Tucker Kraft,TE,67,5,T2,30,1.0,
player_available,5.0,Tucker Kraft,TE,67,5,T2,43,1.0,
player_available,5.0,Tucker Kraft,TE,67,5,T2,54,0.9913,
player_available,5.0,Tucker Kraft,TE,67,5,T2,67,0.461,
player_available,5.0,Tucker Kraft,TE,67,5,T2,78,0.0047,
player_available,5.0,Tucker Kraft,TE,67,5,T2,91,0.0,
player_available,5.0,Tucker Kraft,TE,67,5,T2,102,0.0,
player_available,5.0,Tucker Kraft,TE,67,5,T2,115,0.0,
player_available,5.0,Tucker Kraft,TE,67,5,T2,126,0.0,
player_available,5.0,Tucker Kraft,TE,67,5,T2,139,0.0,
player_available,5.0,Tucker Kraft,TE,67,5,T2,150,0.0,
player_available,5.0,Tucker Kraft,TE,67,5,T2,163,0.0,
player_available,5.0,Tucker Kraft,TE,67,5,T2,174,0.0,
player_available,5.0,Jaylen Warren,RB,68,25,T4,6,1.0,
player_available,5.0,Jaylen Warren,RB,68,25,T4,19,1.0,
player_available,5.0,Jaylen Warren,RB,68,25,T4,30,1.0,
player_available,5.0,Jaylen Warren,RB,68,25,T4,43,1.0,
player_available,5.0,Jaylen Warren,RB,68,25,T4,54,0.997,
player_available,5.0,Jaylen Warren,RB,68,25,T4,67,0.5707,
player_available,5.0,Jaylen Warren,RB,68,25,T4,78,0.0083,
player_available,5.0,Jaylen Warren,RB,68,25,T4,91,0.0,
player_available,5.0,Jaylen Warren,RB,68,25,T4,102,0.0,
player_available,5.0,Jaylen Warren,RB,68,25,T4,115,0.0,
player_available,5.0,Jaylen Warren,RB,68,25,T4,126,0.0,
player_available,5.0,Jaylen Warren,RB,68,25,T4,139,0.0,
player_available,5.0,Jaylen Warren,RB,68,25,T4,150,0.0,
player_available,5.0,Jaylen Warren,RB,68,25,T4,163,0.0,
player_available,5.0,Jaylen Warren,RB,68,25,T4,174,0.0,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,6,1.0,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,19,1.0,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,30,1.0,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,43,1.0,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,54,0.998,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,67,0.6213,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,78,0.0137,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,91,0.0,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,102,0.0,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,115,0.0,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,126,0.0,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,139,0.0,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,150,0.0,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,163,0.0,
player_available,5.0,Harold Fannin Jr.,TE,69,6,T3,174,0.0,
player_available,5.0,DK Metcalf,WR,70,31,T4,6,1.0,
player_available,5.0,DK Metcalf,WR,70,31,T4,19,1.0,
player_available,5.0,DK Metcalf,WR,70,31,T4,30,1.0,
player_available,5.0,DK Metcalf,WR,70,31,T4,43,1.0,
player_available,5.0,DK Metcalf,WR,70,31,T4,54,0.9997,
player_available,5.0,DK Metcalf,WR,70,31,T4,67,0.786,
player_available,5.0,DK Metcalf,WR,70,31,T4,78,0.263,
player_available,5.0,DK Metcalf,WR,70,31,T4,91,0.0007,
player_available,5.0,DK Metcalf,WR,70,31,T4,102,0.0,
player_available,5.0,DK Metcalf,WR,70,31,T4,115,0.0,
player_available,5.0,DK Metcalf,WR,70,31,T4,126,0.0,
player_available,5.0,DK Metcalf,WR,70,31,T4,139,0.0,
player_available,5.0,DK Metcalf,WR,70,31,T4,150,0.0,
player_available,5.0,DK Metcalf,WR,70,31,T4,163,0.0,
player_available,5.0,DK Metcalf,WR,70,31,T4,174,0.0,
player_available,5.0,Alec Pierce,WR,71,32,T4,6,1.0,
player_available,5.0,Alec Pierce,WR,71,32,T4,19,1.0,
player_available,5.0,Alec Pierce,WR,71,32,T4,30,1.0,
player_available,5.0,Alec Pierce,WR,71,32,T4,43,1.0,
player_available,5.0,Alec Pierce,WR,71,32,T4,54,0.9997,
player_available,5.0,Alec Pierce,WR,71,32,T4,67,0.855,
player_available,5.0,Alec Pierce,WR,71,32,T4,78,0.333,
player_available,5.0,Alec Pierce,WR,71,32,T4,91,0.0057,
player_available,5.0,Alec Pierce,WR,71,32,T4,102,0.0,
player_available,5.0,Alec Pierce,WR,71,32,T4,115,0.0,
player_available,5.0,Alec Pierce,WR,71,32,T4,126,0.0,
player_available,5.0,Alec Pierce,WR,71,32,T4,139,0.0,
player_available,5.0,Alec Pierce,WR,71,32,T4,150,0.0,
player_available,5.0,Alec Pierce,WR,71,32,T4,163,0.0,
player_available,5.0,Alec Pierce,WR,71,32,T4,174,0.0,
player_available,5.0,Courtland Sutton,WR,72,33,T4,6,1.0,
player_available,5.0,Courtland Sutton,WR,72,33,T4,19,1.0,
player_available,5.0,Courtland Sutton,WR,72,33,T4,30,1.0,
player_available,5.0,Courtland Sutton,WR,72,33,T4,43,1.0,
player_available,5.0,Courtland Sutton,WR,72,33,T4,54,0.9997,
player_available,5.0,Courtland Sutton,WR,72,33,T4,67,0.889,
player_available,5.0,Courtland Sutton,WR,72,33,T4,78,0.4163,
player_available,5.0,Courtland Sutton,WR,72,33,T4,91,0.0073,
player_available,5.0,Courtland Sutton,WR,72,33,T4,102,0.0,
player_available,5.0,Courtland Sutton,WR,72,33,T4,115,0.0,
player_available,5.0,Courtland Sutton,WR,72,33,T4,126,0.0,
player_available,5.0,Courtland Sutton,WR,72,33,T4,139,0.0,
player_available,5.0,Courtland Sutton,WR,72,33,T4,150,0.0,
player_available,5.0,Courtland Sutton,WR,72,33,T4,163,0.0,
player_available,5.0,Courtland Sutton,WR,72,33,T4,174,0.0,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,6,1.0,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,19,1.0,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,30,1.0,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,43,1.0,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,54,1.0,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,67,0.9293,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,78,0.2653,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,91,0.0093,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,102,0.0,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,115,0.0,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,126,0.0,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,139,0.0,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,150,0.0,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,163,0.0,
player_available,5.0,Trevor Lawrence,QB,73,9,T3,174,0.0,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,6,1.0,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,19,1.0,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,30,1.0,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,43,1.0,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,54,1.0,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,67,0.9403,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,78,0.5233,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,91,0.0383,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,102,0.0,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,115,0.0,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,126,0.0,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,139,0.0,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,150,0.0,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,163,0.0,
player_available,5.0,Brian Thomas Jr.,WR,74,34,T4,174,0.0,
player_available,5.0,Dak Prescott,QB,75,10,T3,6,1.0,
player_available,5.0,Dak Prescott,QB,75,10,T3,19,1.0,
player_available,5.0,Dak Prescott,QB,75,10,T3,30,1.0,
player_available,5.0,Dak Prescott,QB,75,10,T3,43,1.0,
player_available,5.0,Dak Prescott,QB,75,10,T3,54,1.0,
player_available,5.0,Dak Prescott,QB,75,10,T3,67,0.9647,
player_available,5.0,Dak Prescott,QB,75,10,T3,78,0.372,
player_available,5.0,Dak Prescott,QB,75,10,T3,91,0.021,
player_available,5.0,Dak Prescott,QB,75,10,T3,102,0.0,
player_available,5.0,Dak Prescott,QB,75,10,T3,115,0.0,
player_available,5.0,Dak Prescott,QB,75,10,T3,126,0.0,
player_available,5.0,Dak Prescott,QB,75,10,T3,139,0.0,
player_available,5.0,Dak Prescott,QB,75,10,T3,150,0.0,
player_available,5.0,Dak Prescott,QB,75,10,T3,163,0.0,
player_available,5.0,Dak Prescott,QB,75,10,T3,174,0.0,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,6,1.0,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,19,1.0,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,30,1.0,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,43,1.0,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,54,0.9997,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,67,0.9467,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,78,0.1607,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,91,0.0,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,102,0.0,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,115,0.0,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,126,0.0,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,139,0.0,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,150,0.0,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,163,0.0,
player_available,5.0,Kyle Pitts Sr.,TE,76,7,T3,174,0.0,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,6,1.0,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,19,1.0,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,30,1.0,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,43,1.0,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,54,1.0,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,67,0.982,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,78,0.7333,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,91,0.124,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,102,0.0,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,115,0.0,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,126,0.0,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,139,0.0,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,150,0.0,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,163,0.0,
player_available,5.0,Chris Godwin Jr.,WR,77,35,T4,174,0.0,
player_available,5.0,Tony Pollard,RB,78,26,T4,6,1.0,
player_available,5.0,Tony Pollard,RB,78,26,T4,19,1.0,
player_available,5.0,Tony Pollard,RB,78,26,T4,30,1.0,
player_available,5.0,Tony Pollard,RB,78,26,T4,43,1.0,
player_available,5.0,Tony Pollard,RB,78,26,T4,54,1.0,
player_available,5.0,Tony Pollard,RB,78,26,T4,67,0.983,
player_available,5.0,Tony Pollard,RB,78,26,T4,78,0.296,
player_available,5.0,Tony Pollard,RB,78,26,T4,91,0.002,
player_available,5.0,Tony Pollard,RB,78,26,T4,102,0.0,
player_available,5.0,Tony Pollard,RB,78,26,T4,115,0.0,
player_available,5.0,Tony Pollard,RB,78,26,T4,126,0.0,
player_available,5.0,Tony Pollard,RB,78,26,T4,139,0.0,
player_available,5.0,Tony Pollard,RB,78,26,T4,150,0.0,
player_available,5.0,Tony Pollard,RB,78,26,T4,163,0.0,
player_available,5.0,Tony Pollard,RB,78,26,T4,174,0.0,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,6,1.0,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,19,1.0,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,30,1.0,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,43,1.0,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,54,1.0,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,67,0.987,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,78,0.351,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,91,0.005,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,102,0.0,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,115,0.0,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,126,0.0,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,139,0.0,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,150,0.0,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,163,0.0,
player_available,5.0,Rhamondre Stevenson,RB,79,27,T4,174,0.0,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,6,1.0,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,19,1.0,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,30,1.0,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,43,1.0,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,54,1.0,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,67,0.994,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,78,0.43,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,91,0.011,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,102,0.0,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,115,0.0,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,126,0.0,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,139,0.0,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,150,0.0,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,163,0.0,
player_available,5.0,Chuba Hubbard,RB,80,28,T4,174,0.0,
tier_available,5.0,,QB,,,T1,6,1.0,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,19,0.9997,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,30,0.7687,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,43,0.0187,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,54,0.0,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,67,0.0,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,78,0.0,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,91,0.0,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,102,0.0,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,115,0.0,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,126,0.0,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,139,0.0,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,150,0.0,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,163,0.0,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T1,174,0.0,P(>=1 of QB T1 on board)
tier_available,5.0,,QB,,,T2,6,1.0,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,19,1.0,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,30,1.0,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,43,1.0,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,54,0.8627,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,67,0.0343,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,78,0.0,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,91,0.0,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,102,0.0,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,115,0.0,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,126,0.0,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,139,0.0,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,150,0.0,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,163,0.0,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T2,174,0.0,P(>=1 of QB T2 on board)
tier_available,5.0,,QB,,,T3,6,1.0,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,19,1.0,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,30,1.0,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,43,1.0,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,54,1.0,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,67,1.0,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,78,0.9987,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,91,0.8227,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,102,0.2917,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,115,0.0,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,126,0.0,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,139,0.0,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,150,0.0,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,163,0.0,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T3,174,0.0,P(>=1 of QB T3 on board)
tier_available,5.0,,QB,,,T4,6,1.0,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,19,1.0,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,30,1.0,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,43,1.0,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,54,1.0,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,67,1.0,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,78,1.0,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,91,1.0,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,102,1.0,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,115,1.0,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,126,0.237,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,139,0.009,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,150,0.0,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,163,0.0,P(>=1 of QB T4 on board)
tier_available,5.0,,QB,,,T4,174,0.0,P(>=1 of QB T4 on board)
tier_available,5.0,,RB,,,T1,6,0.996,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,19,0.0663,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,30,0.0,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,43,0.0,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,54,0.0,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,67,0.0,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,78,0.0,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,91,0.0,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,102,0.0,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,115,0.0,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,126,0.0,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,139,0.0,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,150,0.0,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,163,0.0,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T1,174,0.0,P(>=1 of RB T1 on board)
tier_available,5.0,,RB,,,T2,6,1.0,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,19,1.0,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,30,0.3277,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,43,0.0007,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,54,0.0,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,67,0.0,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,78,0.0,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,91,0.0,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,102,0.0,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,115,0.0,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,126,0.0,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,139,0.0,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,150,0.0,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,163,0.0,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T2,174,0.0,P(>=1 of RB T2 on board)
tier_available,5.0,,RB,,,T3,6,1.0,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,19,1.0,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,30,1.0,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,43,1.0,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,54,0.9877,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,67,0.073,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,78,0.0,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,91,0.0,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,102,0.0,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,115,0.0,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,126,0.0,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,139,0.0,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,150,0.0,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,163,0.0,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T3,174,0.0,P(>=1 of RB T3 on board)
tier_available,5.0,,RB,,,T4,6,1.0,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,19,1.0,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,30,1.0,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,43,1.0,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,54,1.0,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,67,1.0,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,78,1.0,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,91,1.0,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,102,0.878,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,115,0.28,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,126,0.0,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,139,0.0,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,150,0.0,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,163,0.0,P(>=1 of RB T4 on board)
tier_available,5.0,,RB,,,T4,174,0.0,P(>=1 of RB T4 on board)
tier_available,5.0,,WR,,,T1,6,0.9927,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,19,0.022,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,30,0.0,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,43,0.0,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,54,0.0,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,67,0.0,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,78,0.0,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,91,0.0,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,102,0.0,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,115,0.0,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,126,0.0,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,139,0.0,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,150,0.0,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,163,0.0,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T1,174,0.0,P(>=1 of WR T1 on board)
tier_available,5.0,,WR,,,T2,6,1.0,P(>=1 of WR T2 on board)
tier_available,5.0,,WR,,,T2,19,0.979,P(>=1 of WR T2 on board)
tier_available,5.0,,WR,,,T2,30,0.1003,P(>=1 of WR T2 on board)
tier_available,5.0,,WR,,,T2,43,0.0,P(>=1 of WR T2 on board)
tier_available,5.0,,WR,,,T2,54,0.0,P(>=1 of WR T2 on board)
tier_available,5.0,,WR,,,T2,67,0.0,P(>=1 of WR T2 on board)
